Linux 5.15.0-136-generic (qiang-gpu6) 	09/24/25 	_x86_64_	(10 CPU)

16:17:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:21:13     all   84.58    0.00    6.51    0.00    0.00    8.31    0.00    0.00    0.00    0.60
16:21:14     all   82.41    0.00    7.74    0.00    0.00    7.94    0.00    0.00    0.00    1.91
16:21:15     all   82.63    0.00    8.18    0.00    0.00    8.28    0.00    0.00    0.00    0.90
16:21:16     all   79.98    0.00    9.11    0.00    0.00    8.91    0.00    0.00    0.00    2.00
16:21:17     all   79.38    0.00    8.57    0.00    0.00    8.47    0.00    0.00    0.00    3.59
16:21:18     all   79.11    0.00    5.95    0.00    0.00    8.38    0.00    0.00    0.00    6.56
16:21:19     all   80.68    0.00    7.41    0.00    0.00    7.61    0.00    0.00    0.00    4.30
16:21:20     all   76.17    0.00   10.13    0.00    0.00    9.04    0.00    0.00    0.00    4.67
16:21:21     all   79.62    0.00    7.67    0.00    0.00    8.68    0.00    0.00    0.00    4.04
16:21:22     all   83.00    0.00    7.40    0.00    0.00    8.60    0.00    0.00    0.00    1.00
16:21:23     all   81.61    0.00    9.05    0.00    0.00    8.75    0.00    0.00    0.00    0.60
16:21:24     all   84.44    0.00    7.03    0.00    0.00    8.13    0.00    0.00    0.00    0.40
16:21:25     all   79.68    0.00    8.57    0.00    0.00    8.86    0.00    0.00    0.00    2.89
16:21:26     all   74.77    0.00    9.05    0.00    0.00    8.74    0.00    0.00    0.00    7.44
16:21:27     all   80.98    0.00    7.91    0.00    0.00    8.51    0.00    0.00    0.00    2.60
16:21:28     all   83.23    0.00    7.43    0.00    0.00    8.23    0.00    0.00    0.00    1.10
16:21:29     all   81.82    0.00    8.59    0.00    0.00    8.39    0.00    0.00    0.00    1.20
16:21:30     all   83.00    0.00    7.50    0.00    0.00    8.10    0.00    0.00    0.00    1.40
16:21:31     all   80.32    0.00    9.34    0.00    0.00    8.95    0.00    0.00    0.00    1.39
16:21:32     all   84.44    0.00    6.63    0.00    0.00    8.33    0.00    0.00    0.00    0.60
16:21:33     all   78.70    0.00    8.00    0.00    0.00    8.40    0.00    0.00    0.00    4.90
16:21:34     all   80.50    0.00    9.35    0.00    0.00    8.56    0.00    0.00    0.00    1.59
16:21:35     all   80.52    0.00    8.58    0.00    0.00    8.88    0.00    0.00    0.00    2.02
16:21:36     all   78.52    0.00    8.79    0.00    0.00    8.99    0.00    0.00    0.00    3.70
16:21:37     all   79.11    0.00    7.37    0.00    0.00    8.58    0.00    0.00    0.00    4.94
16:21:38     all   78.19    0.00    7.37    0.00    0.00    8.57    0.00    0.00    0.00    5.88
16:21:39     all   78.74    0.00    6.52    0.00    0.00    8.93    0.00    0.00    0.00    5.82
16:21:40     all   79.46    0.00    6.04    0.00    0.00    8.36    0.00    0.00    0.00    6.14
16:21:41     all   76.86    0.00    8.95    0.00    0.00    8.75    0.00    0.00    0.00    5.43
16:21:42     all   79.52    0.00    7.83    0.00    0.00    8.84    0.00    0.00    0.00    3.82
16:21:43     all   78.36    0.00    8.72    0.00    0.00    8.92    0.00    0.00    0.00    4.01
16:21:44     all   76.23    0.00    9.63    0.00    0.00    9.23    0.00    0.00    0.00    4.91
16:21:45     all   80.42    0.00    6.63    0.00    0.00    7.93    0.00    0.00    0.00    5.02
16:21:46     all   78.96    0.00    7.72    0.00    0.00    8.02    0.00    0.00    0.00    5.31
16:21:47     all   80.76    0.00    6.41    0.00    0.00    8.22    0.00    0.00    0.00    4.61
16:21:48     all   81.01    0.00    7.34    0.00    0.00    8.24    0.00    0.00    0.00    3.42
16:21:49     all   77.86    0.00    7.52    0.00    0.00    8.52    0.00    0.00    0.00    6.11
16:21:50     all   81.51    0.00    6.43    0.00    0.00    8.24    0.00    0.00    0.00    3.82
16:21:51     all   76.76    0.00   10.06    0.00    0.00    8.45    0.00    0.00    0.00    4.73
16:21:52     all   78.70    0.00    7.70    0.00    0.00    8.60    0.00    0.00    0.00    5.00
16:21:53     all   80.84    0.00    7.32    0.00    0.00    7.82    0.00    0.00    0.00    4.01
16:21:54     all   78.50    0.00    8.70    0.00    0.00    8.90    0.00    0.00    0.00    3.90
16:21:55     all   81.96    0.00    8.06    0.00    0.00    8.77    0.00    0.00    0.00    1.21
16:21:56     all   81.54    0.00    7.88    0.00    0.00    8.98    0.00    0.00    0.00    1.60
16:21:57     all   84.22    0.00    6.49    0.00    0.00    8.29    0.00    0.00    0.00    1.00
16:21:58     all   84.48    0.00    6.61    0.00    0.00    8.11    0.00    0.00    0.00    0.80
16:21:59     all   84.42    0.00    6.49    0.00    0.00    8.19    0.00    0.00    0.00    0.90
